"RSN","eq_lat","eq_long","R_rup","sta_code","sta_lat","sta_long","eq_id_new","Plong2","Plat2","dP2PV","lnWS_nlme3"
"usgs_189",61.5969,-146.7367,217.03,"NICH",60.2361,-143.96919,"ak0104ljdsz2",-146.7367,61.5969,0.0149885670515162,0.0793199160541002
"usgs_190",61.5969,-146.7367,235.89,"PTPK",61.187,-142.46699,"ak0104ljdsz2",-146.7367,61.5969,0.281032053041871,0.250700904414576
"usgs_191",61.5969,-146.7367,327.9,"RKAV",60.2994,-141.34779,"ak0104ljdsz2",-146.7367,61.5969,0.404035190856821,0.475253757403886
"usgs_316",59.9819,-152.3107,468.82,"BPAW",64.0997,-150.9873,"ak0106mcjica",-152.3107,59.9819,-0.0275293967192432,0.0224013133366145
"usgs_318",59.9819,-152.3107,108.59,"BRLK",59.7511,-150.9063,"ak0106mcjica",-152.3107,59.9819,0.118638232374731,-0.402600941261625
"usgs_320",59.9819,-152.3107,497.18,"BWN",64.1732,-149.2991,"ak0106mcjica",-152.3107,59.9819,-0.099119200255205,-0.335042871945443
"usgs_322",59.9819,-152.3107,439.81,"CHUM",63.8827,-152.3152,"ak0106mcjica",-152.3107,59.9819,0.0932023713158833,0.309048124387647
"usgs_323",59.9819,-152.3107,438.17,"DHY",63.0753,-147.3759,"ak0106mcjica",-152.3107,59.9819,0.0530132593194699,0.168216365155244
"usgs_325",59.9819,-152.3107,386.2,"DIV",61.1292,-145.7749,"ak0106mcjica",-152.3107,59.9819,0.00896315932832375,-0.248632564155635
"usgs_327",59.9819,-152.3107,189.43,"FIB",61.1656,-150.1775,"ak0106mcjica",-152.3107,59.9819,0.102288687716279,0.0497442203026854
"usgs_328",59.9819,-152.3107,87.14,"HOM",59.6572,-151.6515,"ak0106mcjica",-152.3107,59.9819,0.289741653921005,0.475845923939063
"usgs_329",59.9819,-152.3107,87.14,"HOM",59.6572,-151.6515,"ak0106mcjica",-152.3107,59.9819,0.254506471944927,-0.145491415789157
"usgs_330",59.9819,-152.3107,410.04,"KTH",63.5527,-150.9233,"ak0106mcjica",-152.3107,59.9819,-0.0592032100899908,0.0535324128041791
"usgs_331",59.9819,-152.3107,458.78,"MCK",63.7318,-148.9373,"ak0106mcjica",-152.3107,59.9819,-0.119193063779945,-0.0877577373864937
"usgs_333",59.9819,-152.3107,497.69,"PAX",62.9699,-145.4699,"ak0106mcjica",-152.3107,59.9819,0.0650821590229283,0.509095591788383
"usgs_335",59.9819,-152.3107,331.89,"PPLA",62.8962,-152.1894,"ak0106mcjica",-152.3107,59.9819,-0.12533754836939,-0.0646057416449816
"usgs_337",59.9819,-152.3107,430.91,"RAG",60.3863,-144.6773,"ak0106mcjica",-152.3107,59.9819,0.0825213578302055,0.0567340349946249
"usgs_339",59.9819,-152.3107,199.95,"RC01",61.0889,-149.739,"ak0106mcjica",-152.3107,59.9819,0.0934164677111042,0.20823151980066
"usgs_340",59.9819,-152.3107,428.07,"RND",63.4056,-148.8602,"ak0106mcjica",-152.3107,59.9819,-0.162982197133193,-0.153852367563826
"usgs_342",59.9819,-152.3107,346.49,"SCM",61.832,-147.329,"ak0106mcjica",-152.3107,59.9819,-0.0464190523233314,0.142759496140213
"usgs_343",59.9819,-152.3107,236.83,"SKN",61.98,-151.5317,"ak0106mcjica",-152.3107,59.9819,-0.0103643701358379,0.0973479653092786
"usgs_345",59.9819,-152.3107,198.45,"SSN",61.4636,-150.7467,"ak0106mcjica",-152.3107,59.9819,0.00605068225805701,0.0741438476490275
"usgs_347",59.9819,-152.3107,173.98,"SWD",60.1043,-149.4526,"ak0106mcjica",-152.3107,59.9819,-0.0482853068060452,0.170804078225023
"usgs_348",59.9819,-152.3107,406.45,"TRF",63.4502,-150.2893,"ak0106mcjica",-152.3107,59.9819,0.0054818041408495,-0.101595501970675
"usgs_350",59.9819,-152.3107,254.27,"KAKN",58.2963,-155.0632,"ak0106mcjica",-152.3107,59.9819,-0.621328055372691,-0.934115395356902
"usgs_351",59.9819,-152.3107,158.59,"SPBG",61.2591,-152.3722,"ak0106mcjica",-152.3107,59.9819,-0.0402248368087765,-0.131774433650916
"usgs_352",59.9819,-152.3107,162.46,"SPCG",61.2913,-152.0228,"ak0106mcjica",-152.3107,59.9819,0.184165601417475,0.584046169163665
"usgs_354",59.9819,-152.3107,322.65,"BBB",61.1216,-147.0481,"ak0106mcjica",-152.3107,59.9819,0.247835733899946,0.0401113580661268
"usgs_355",59.9819,-152.3107,483.95,"BERG",60.3923,-143.7038,"ak0106mcjica",-152.3107,59.9819,0.279353925888716,-0.0860436920728679
"usgs_366",63.1804,-150.5628,172.05,"CHUM",63.8827,-152.3152,"ak0106zorbdn",-150.5628,63.1804,-0.0348176671715585,-0.410865938855459
"usgs_391",63.1804,-150.5628,190.51,"SKN",61.98,-151.5317,"ak0106zorbdn",-150.5628,63.1804,0.126289420329039,0.158364265628184
"usgs_397",63.1804,-150.5628,229.88,"PMR",61.5922,-149.1308,"ak0106zorbdn",-150.5628,63.1804,-0.461355141419592,-0.0725302948712385
"usgs_412",62.5946,-148.8154,207.29,"BPAW",64.0997,-150.9873,"ak0107o7yico",-148.8154,62.5946,-0.141519936902237,-0.00753415058848203
"usgs_438",62.5946,-148.8154,243.17,"RIDG",63.7399,-144.8462,"ak0107o7yico",-148.8154,62.5946,-0.141079773624401,-0.0709475372050807
"usgs_442",62.5946,-148.8154,127.47,"SCM",61.832,-147.329,"ak0107o7yico",-148.8154,62.5946,-0.52149729265621,-0.245766328391222
"usgs_445",62.5946,-148.8154,170.4,"SSN",61.4636,-150.7467,"ak0107o7yico",-148.8154,62.5946,-0.112886993354983,0.0124292902883965
"usgs_448",62.5946,-148.8154,133.15,"TRF",63.4502,-150.2893,"ak0107o7yico",-148.8154,62.5946,-0.0258621247667932,0.0189541736510111
"usgs_451",62.5946,-148.8154,125.64,"PMR",61.5922,-149.1308,"ak0107o7yico",-148.8154,62.5946,-0.330919605018707,0.0583996310859429
"usgs_454",58.7516,-152.6377,200.74,"RDWB",60.48681,-152.84363,"ak010cx04yel",-152.6377,58.7516,-0.260084346110416,-0.176969898811702
"usgs_455",58.7516,-152.6377,284.4,"SPBG",61.2591,-152.3722,"ak010cx04yel",-152.6377,58.7516,-0.241869523540387,-0.192950224295375
"usgs_456",58.7516,-152.6377,289.57,"SPCG",61.2913,-152.0228,"ak010cx04yel",-152.6377,58.7516,-0.189355842583913,0.0218233828628788
"usgs_457",58.7516,-152.6377,120.4,"KDAK",57.7828,-152.5835,"ak010cx04yel",-152.6377,58.7516,0.00779656899048511,0.239245160566353
"usgs_506",60.9795,-150.9898,92.13,"SPCG",61.2913,-152.0228,"ak010dsil6zu",-150.9898,60.9795,-0.0478168296447802,0.101692825933244
"usgs_633",63.1964,-150.5831,165.36,"BPAW",64.0997,-150.9873,"ak010elzmuh5",-150.5831,63.1964,-0.00540461564518822,0.0753507076888174
"usgs_638",63.1964,-150.5831,152.43,"CAST",63.4188,-152.0844,"ak010elzmuh5",-150.5831,63.1964,-0.0604999212591295,0.211401300202219
"usgs_639",63.1964,-150.5831,152.43,"CAST",63.4188,-152.0844,"ak010elzmuh5",-150.5831,63.1964,0.020812189216849,0.141272714701292
"usgs_640",63.1964,-150.5831,248.54,"CCB",64.6453,-147.8053,"ak010elzmuh5",-150.5831,63.1964,-0.0706352188855125,-0.600491396927862
"usgs_641",63.1964,-150.5831,173.87,"CHUM",63.8827,-152.3152,"ak010elzmuh5",-150.5831,63.1964,-0.0348176671715585,-0.243334383100459
"usgs_645",63.1964,-150.5831,207.56,"DHY",63.0753,-147.3759,"ak010elzmuh5",-150.5831,63.1964,0.168875808186385,0.464745575596246
"usgs_659",63.1964,-150.5831,136.73,"KTH",63.5527,-150.9233,"ak010elzmuh5",-150.5831,63.1964,-0.220575992430462,-0.5381576098498
"usgs_667",63.1964,-150.5831,157.19,"PPLA",62.8962,-152.1894,"ak010elzmuh5",-150.5831,63.1964,-0.0611316929894578,0.0219619586206526
"usgs_668",63.1964,-150.5831,157.19,"PPLA",62.8962,-152.1894,"ak010elzmuh5",-150.5831,63.1964,0.0196544603047599,-0.0287861443733677
"usgs_672",63.1964,-150.5831,158.08,"RND",63.4056,-148.8602,"ak010elzmuh5",-150.5831,63.1964,0.086544556101213,0.513333483560044
"usgs_679",63.1964,-150.5831,233.49,"SSN",61.4636,-150.7467,"ak010elzmuh5",-150.5831,63.1964,-0.0224251625795552,0.262959820908923
"usgs_681",63.1964,-150.5831,133.63,"TRF",63.4502,-150.2893,"ak010elzmuh5",-150.5831,63.1964,-0.0226945215478946,0.252435862494353
"usgs_750",56.7391,-156.1674,134.94,"SII",56.5593,-154.1842,"ak010gqb24bq",-156.1674,56.7391,-0.176158875068116,0.0760715992525393
"usgs_754",56.7391,-156.1674,186.39,"KABU",58.2702,-155.2843,"ak010gqb24bq",-156.1674,56.7391,-0.411973855867338,-0.588611505105808
"usgs_842",60.7248,-150.2764,63.6,"RC01",61.0889,-149.739,"ak0111lyzfs7",-150.2764,60.7248,0.0630900463934168,0.20436057855221
"usgs_868",62.6588,-151.4825,185.17,"CHUM",63.8827,-152.3152,"ak0113v5ldih",-151.4825,62.6588,0.148348316194353,-0.0107011992025203
"usgs_894",62.6588,-151.4825,223.27,"SAW",61.807,-148.3316,"ak0113v5ldih",-151.4825,62.6588,-0.138865371728312,-0.00905979986893293
"usgs_901",62.6588,-151.4825,207.36,"PMR",61.5922,-149.1308,"ak0113v5ldih",-151.4825,62.6588,-0.0510185922382565,0.334289232909536
"usgs_1070",61.5781,-152.1881,248.94,"BRLK",59.7511,-150.9063,"ak0114u154qp",-152.1881,61.5781,0.137900876594088,0.806502436847904
"usgs_1094",61.5781,-152.1881,192.57,"PPLA",62.8962,-152.1894,"ak0114u154qp",-152.1881,61.5781,-0.246615975398466,-0.216265924890767
"usgs_1095",61.5781,-152.1881,192.57,"PPLA",62.8962,-152.1894,"ak0114u154qp",-152.1881,61.5781,-0.343346294162166,-0.084057213535212
"usgs_1104",61.5781,-152.1881,261.77,"TRF",63.4502,-150.2893,"ak0114u154qp",-152.1881,61.5781,-0.0265527845802068,-0.0334269357122731
"usgs_1113",61.5781,-152.1881,128.31,"SPCG",61.2913,-152.0228,"ak0114u154qp",-152.1881,61.5781,-0.779415099640644,-0.526019145465498
"usgs_1114",61.5781,-152.1881,130.88,"SPCR",61.2003,-152.2091,"ak0114u154qp",-152.1881,61.5781,-0.770971887369115,-0.593343754919697
"usgs_1125",59.0616,-152.5322,492.1,"BMR",60.9677,-144.6051,"ak0115aiaea0",-152.5322,59.0616,-0.288273105752531,-0.222944123122561
"usgs_1126",59.0616,-152.5322,131.73,"BRLK",59.7511,-150.9063,"ak0115aiaea0",-152.5322,59.0616,0.074803981049636,0.141307220316357
"usgs_1128",59.0616,-152.5322,488.19,"CAST",63.4188,-152.0844,"ak0115aiaea0",-152.5322,59.0616,-0.191995533629588,0.0931524392018403
"usgs_1130",59.0616,-152.5322,443.03,"DIV",61.1292,-145.7749,"ak0115aiaea0",-152.5322,59.0616,-0.0367430086496248,-0.565673060108554
"usgs_1132",59.0616,-152.5322,273.18,"FIB",61.1656,-150.1775,"ak0115aiaea0",-152.5322,59.0616,-0.243922804274407,-0.0653450829579262
"usgs_1133",59.0616,-152.5322,273.18,"FIB",61.1656,-150.1775,"ak0115aiaea0",-152.5322,59.0616,-0.230544967899156,0.00800739179686308
"usgs_1134",59.0616,-152.5322,99.56,"HOM",59.6572,-151.6515,"ak0115aiaea0",-152.5322,59.0616,0.0913092501750874,0.31616458751684
"usgs_1135",59.0616,-152.5322,99.56,"HOM",59.6572,-151.6515,"ak0115aiaea0",-152.5322,59.0616,0.122606388774381,-0.0231669108888706
"usgs_1136",59.0616,-152.5322,457.04,"KLU",61.4924,-145.9227,"ak0115aiaea0",-152.5322,59.0616,-0.211329255163628,-0.328650432565176
"usgs_1137",59.0616,-152.5322,430.19,"PPLA",62.8962,-152.1894,"ak0115aiaea0",-152.5322,59.0616,-0.215627774694542,-0.120698352155289
"usgs_1138",59.0616,-152.5322,430.19,"PPLA",62.8962,-152.1894,"ak0115aiaea0",-152.5322,59.0616,-0.275221211641742,-0.0317602735859595
"usgs_1140",59.0616,-152.5322,278.79,"RC01",61.0889,-149.739,"ak0115aiaea0",-152.5322,59.0616,-0.14469648219387,-0.0295801323996671
"usgs_1142",59.0616,-152.5322,423.4,"SCM",61.832,-147.329,"ak0115aiaea0",-152.5322,59.0616,-0.513467579254956,-0.0396911538394836
"usgs_1143",59.0616,-152.5322,215.64,"SWD",60.1043,-149.4526,"ak0115aiaea0",-152.5322,59.0616,-0.257328367882725,-0.594019309676213
"usgs_1146",59.0616,-152.5322,289.94,"SVW2",61.1082,-155.6217,"ak0115aiaea0",-152.5322,59.0616,-0.0729416411695098,0.278207940480047
"usgs_1147",59.0616,-152.5322,472.41,"TTA",62.9301,-156.0116,"ak0115aiaea0",-152.5322,59.0616,-0.465204850842817,-0.0192428250634555
"usgs_1150",59.0616,-152.5322,177.73,"KAKN",58.2963,-155.0632,"ak0115aiaea0",-152.5322,59.0616,-0.184998590871074,0.321553487752057
"usgs_1171",60.0376,-152.5857,140.63,"BRLK",59.7511,-150.9063,"ak01164akclw",-152.5857,60.0376,0.323658235558,0.549744375020738
"usgs_1179",60.0376,-152.5857,120.06,"HOM",59.6572,-151.6515,"ak01164akclw",-152.5857,60.0376,0.277957208869419,0.296314130248325
"usgs_1180",60.0376,-152.5857,120.06,"HOM",59.6572,-151.6515,"ak01164akclw",-152.5857,60.0376,0.344101995155855,-0.105543455979777
"usgs_1182",60.0376,-152.5857,413.23,"KTH",63.5527,-150.9233,"ak01164akclw",-152.5857,60.0376,-0.146678400096061,-0.273661645563134
"usgs_1190",60.0376,-152.5857,219.43,"RC01",61.0889,-149.739,"ak01164akclw",-152.5857,60.0376,-0.0263825006720867,-0.2544108990593
"usgs_1195",60.0376,-152.5857,201.06,"SWD",60.1043,-149.4526,"ak01164akclw",-152.5857,60.0376,0.00104164988293297,0.339723971347337
"usgs_1200",60.0376,-152.5857,228,"SVW2",61.1082,-155.6217,"ak01164akclw",-152.5857,60.0376,-0.134384490683123,-0.223876018261738
"usgs_1213",60.7649,-151.076,476.61,"BAL",61.036,-142.3462,"ak0117oi3hnt",-151.076,60.7649,-0.0906306427243402,-0.449895449889534
"usgs_1215",60.7649,-151.076,355.53,"BMR",60.9677,-144.6051,"ak0117oi3hnt",-151.076,60.7649,-0.164070382149795,-0.179572579035392
"usgs_1216",60.7649,-151.076,374.7,"BPAW",64.0997,-150.9873,"ak0117oi3hnt",-151.076,60.7649,0.20432778264273,0.737025411760368
"usgs_1218",60.7649,-151.076,126,"BRLK",59.7511,-150.9063,"ak0117oi3hnt",-151.076,60.7649,0.0746507412214213,0.187215231216599
"usgs_1220",60.7649,-151.076,393.58,"BWN",64.1732,-149.2991,"ak0117oi3hnt",-151.076,60.7649,0.0220820833254059,0.281378315750238
"usgs_1222",60.7649,-151.076,465.88,"CCB",64.6453,-147.8053,"ak0117oi3hnt",-151.076,60.7649,-0.146900338255902,0.145627167980681
"usgs_1223",60.7649,-151.076,356.68,"CHUM",63.8827,-152.3152,"ak0117oi3hnt",-151.076,60.7649,0.188593873811818,0.486657015665351
"usgs_1224",60.7649,-151.076,148.94,"CNP",59.5251,-151.2373,"ak0117oi3hnt",-151.076,60.7649,0.0106616058058876,-0.0626999927618173
"usgs_1225",60.7649,-151.076,148.94,"CNP",59.5251,-151.2373,"ak0117oi3hnt",-151.076,60.7649,-0.0241688330372485,-0.0353774729572703
"usgs_1226",60.7649,-151.076,437.47,"CRQ",60.7523,-143.0926,"ak0117oi3hnt",-151.076,60.7649,-0.104157797893525,-0.152893207918219
"usgs_1229",60.7649,-151.076,294.55,"DIV",61.1292,-145.7749,"ak0117oi3hnt",-151.076,60.7649,-0.0305738287549029,-0.422768224339223
"usgs_1231",60.7649,-151.076,487.76,"DOT",63.6487,-144.0674,"ak0117oi3hnt",-151.076,60.7649,0.0237914514180294,0.206304148573056
"usgs_1232",60.7649,-151.076,296.63,"EYAK",60.5487,-145.75,"ak0117oi3hnt",-151.076,60.7649,-0.274058798243781,-0.570467476484526
"usgs_1233",60.7649,-151.076,86.38,"FIB",61.1656,-150.1775,"ak0117oi3hnt",-151.076,60.7649,-0.150129717647683,-0.093009180731736
"usgs_1234",60.7649,-151.076,86.38,"FIB",61.1656,-150.1775,"ak0117oi3hnt",-151.076,60.7649,-0.143602947658991,-0.0180111576704094
"usgs_1235",60.7649,-151.076,460.36,"HDA",64.4095,-146.9477,"ak0117oi3hnt",-151.076,60.7649,-0.0654436141748886,0.124934425086692
"usgs_1236",60.7649,-151.076,138.92,"HOM",59.6572,-151.6515,"ak0117oi3hnt",-151.076,60.7649,0.0744318317540939,0.278827648456104
"usgs_1237",60.7649,-151.076,138.92,"HOM",59.6572,-151.6515,"ak0117oi3hnt",-151.076,60.7649,0.112367241877383,-0.0612284614330626
"usgs_1238",60.7649,-151.076,293.7,"KLU",61.4924,-145.9227,"ak0117oi3hnt",-151.076,60.7649,-0.160378003230388,-0.320183243440957
"usgs_1239",60.7649,-151.076,314.9,"KTH",63.5527,-150.9233,"ak0117oi3hnt",-151.076,60.7649,-0.00168253622101562,0.300235907148945
"usgs_1240",60.7649,-151.076,314.9,"KTH",63.5527,-150.9233,"ak0117oi3hnt",-151.076,60.7649,-6.21885006652361e-05,0.320522210884516
"usgs_1241",60.7649,-151.076,352.2,"MCK",63.7318,-148.9373,"ak0117oi3hnt",-151.076,60.7649,-0.148907146278576,0.213445248796741
"usgs_1242",60.7649,-151.076,352.2,"MCK",63.7318,-148.9373,"ak0117oi3hnt",-151.076,60.7649,-0.152635403272879,-0.0377699973803047
"usgs_1243",60.7649,-151.076,491.45,"MDM",64.9602,-148.2319,"ak0117oi3hnt",-151.076,60.7649,-0.101298091268187,0.178258770956697
"usgs_1244",60.7649,-151.076,477.9,"MLY",65.0304,-150.7442,"ak0117oi3hnt",-151.076,60.7649,0.233081982967281,0.608647754277697
"usgs_1245",60.7649,-151.076,386.63,"PAX",62.9699,-145.4699,"ak0117oi3hnt",-151.076,60.7649,-0.0513804343526617,0.0172883483535232
"usgs_1246",60.7649,-151.076,386.63,"PAX",62.9699,-145.4699,"ak0117oi3hnt",-151.076,60.7649,-0.0737288639414671,0.019027661941335
"usgs_1247",60.7649,-151.076,249.94,"PPLA",62.8962,-152.1894,"ak0117oi3hnt",-151.076,60.7649,-0.0288386775042501,0.248852077839526
"usgs_1248",60.7649,-151.076,249.94,"PPLA",62.8962,-152.1894,"ak0117oi3hnt",-151.076,60.7649,-0.0144097578279168,0.274096433961661
"usgs_1249",60.7649,-151.076,356.54,"RAG",60.3863,-144.6773,"ak0117oi3hnt",-151.076,60.7649,-0.00180761705332562,-0.136204292895058
"usgs_1251",60.7649,-151.076,98.42,"RC01",61.0889,-149.739,"ak0117oi3hnt",-151.076,60.7649,-0.228751810927916,-0.311533292046759
"usgs_1252",60.7649,-151.076,320.21,"RND",63.4056,-148.8602,"ak0117oi3hnt",-151.076,60.7649,-0.204371839337738,-0.0310353760720664
"usgs_1254",60.7649,-151.076,195,"SAW",61.807,-148.3316,"ak0117oi3hnt",-151.076,60.7649,-0.22024726140984,0.0263488397092222
"usgs_1256",60.7649,-151.076,239.08,"SCM",61.832,-147.329,"ak0117oi3hnt",-151.076,60.7649,-0.44275966326293,-0.196442632821779
"usgs_1257",60.7649,-151.076,97.48,"SSN",61.4636,-150.7467,"ak0117oi3hnt",-151.076,60.7649,-0.286602815761267,-0.533367219989387
"usgs_1258",60.7649,-151.076,97.48,"SSN",61.4636,-150.7467,"ak0117oi3hnt",-151.076,60.7649,-0.127995303204585,-0.11797785729046
"usgs_1259",60.7649,-151.076,128.24,"SWD",60.1043,-149.4526,"ak0117oi3hnt",-151.076,60.7649,0.035705899569646,0.516569513528398
"usgs_1260",60.7649,-151.076,451.67,"TGL",60.7541,-142.8292,"ak0117oi3hnt",-151.076,60.7649,-0.183347135733752,-0.168628786131759
"usgs_1262",60.7649,-151.076,442.95,"WRH",64.4716,-148.0918,"ak0117oi3hnt",-151.076,60.7649,-0.0914822804494898,0.083808223535468
"usgs_1263",60.7649,-151.076,458.75,"MENT",62.93805,-143.71942,"ak0117oi3hnt",-151.076,60.7649,0.0623720255152832,0.199569327650483
"usgs_1264",60.7649,-151.076,306.9,"MID",59.4278,-146.33881,"ak0117oi3hnt",-151.076,60.7649,-0.255189884174325,0.0304306554004764
"usgs_1265",60.7649,-151.076,417.18,"OHAK",57.2225,-153.28751,"ak0117oi3hnt",-151.076,60.7649,0.190598434354727,0.618476242347457
"usgs_1266",60.7649,-151.076,149.89,"PMR",61.5922,-149.1308,"ak0117oi3hnt",-151.076,60.7649,-0.39842872275566,-0.130939398095739
"usgs_1267",60.7649,-151.076,254.56,"SVW2",61.1082,-155.6217,"ak0117oi3hnt",-151.076,60.7649,-0.0657214108555711,0.114504873961599
"usgs_1268",60.7649,-151.076,357.78,"TTA",62.9301,-156.0116,"ak0117oi3hnt",-151.076,60.7649,-0.167668227168267,0.192157991447005
"usgs_1269",60.7649,-151.076,209.48,"AUL",59.38218,-153.43765,"ak0117oi3hnt",-151.076,60.7649,0.0712900318113298,0.171283238217762
"usgs_1270",60.7649,-151.076,369.01,"KABU",58.2702,-155.2843,"ak0117oi3hnt",-151.076,60.7649,-0.0472177557345999,-0.216425554891895
"usgs_1271",60.7649,-151.076,358.89,"KAKN",58.2963,-155.0632,"ak0117oi3hnt",-151.076,60.7649,-0.180494778090686,0.24232561566382
"usgs_1272",60.7649,-151.076,346.64,"KDAK",57.7828,-152.5835,"ak0117oi3hnt",-151.076,60.7649,-0.00846771696725982,0.260053030111284
"usgs_1273",60.7649,-151.076,488.33,"COLA",64.8736,-147.8616,"ak0117oi3hnt",-151.076,60.7649,-0.458462050977938,0.0575208409757513
"usgs_1274",60.7649,-151.076,494.42,"BAGL",60.4896,-142.09151,"ak0117oi3hnt",-151.076,60.7649,-0.247145594236356,-0.154425609968008
"usgs_1275",60.7649,-151.076,474.05,"BARK",60.403,-142.4931,"ak0117oi3hnt",-151.076,60.7649,0.0553987672876553,-0.139390313128951
"usgs_1276",60.7649,-151.076,408.8,"BERG",60.3923,-143.7038,"ak0117oi3hnt",-151.076,60.7649,-0.132859927077537,-0.407776927194593
"usgs_1277",60.7649,-151.076,437.16,"BGLC",60.1205,-143.2841,"ak0117oi3hnt",-151.076,60.7649,-0.0752029362512125,-0.188996826067707
"usgs_1278",60.7649,-151.076,431.58,"GRIN",60.2805,-143.321,"ak0117oi3hnt",-151.076,60.7649,-0.187194458124382,-0.0966832355876665
"usgs_1279",60.7649,-151.076,479.47,"ISLE",60.602,-142.34109,"ak0117oi3hnt",-151.076,60.7649,-0.34002501657679,-0.369801144506758
"usgs_1280",60.7649,-151.076,432.43,"KHIT",60.4427,-143.25101,"ak0117oi3hnt",-151.076,60.7649,-0.245027106995221,-0.366145627730505
"usgs_1281",60.7649,-151.076,476.04,"KIAG",60.9231,-142.3607,"ak0117oi3hnt",-151.076,60.7649,-0.175157582001676,-0.236160878379623
"usgs_1282",60.7649,-151.076,464.5,"KULT",60.2474,-142.7234,"ak0117oi3hnt",-151.076,60.7649,-0.265915304077704,-0.179949896512948
