"RSN","eq_lat","eq_long","R_rup","sta_code","sta_lat","sta_long","eq_id_new","Plong2","Plat2","dP2PV","lnWS_nlme3"
"usgs_81",61.8953,-147.7258,332.88,"COLA",64.8736,-147.8616,"ak010835axjw",-147.7258,61.8953,-0.118922148444321,-0.0155824310056297
"usgs_82",61.8953,-147.7258,459.74,"EGAK",64.7774,-141.1581,"ak010835axjw",-147.7258,61.8953,0.0297367634549222,-0.100873046640489
"usgs_83",61.8953,-147.7258,393.13,"BOOM",60.1556,-141.4059,"ak010835axjw",-147.7258,61.8953,0.169677798621733,0.0548180488182977
"usgs_84",61.8953,-147.7258,393.11,"DOST",60.172,-141.3858,"ak010835axjw",-147.7258,61.8953,0.00954246550190429,-0.123957047437972
"usgs_85",61.8953,-147.7258,392.05,"GOAT",60.1369,-141.453,"ak010835axjw",-147.7258,61.8953,-0.0628430864460705,-0.214258413598784
"usgs_86",61.8953,-147.7258,384.39,"GRAP",60.2663,-141.4547,"ak010835axjw",-147.7258,61.8953,0.0520856496012324,-0.0762409012429971
"usgs_88",61.8953,-147.7258,395.64,"LUPN",60.1592,-141.3479,"ak010835axjw",-147.7258,61.8953,0.0387217726373298,-0.0911683559681186
"usgs_89",61.8953,-147.7258,387.22,"STEW",60.2176,-141.4543,"ak010835axjw",-147.7258,61.8953,0.172488788344019,0.0579758945301009
"usgs_90",61.8953,-147.7258,389.31,"TARD",60.2469,-141.3741,"ak010835axjw",-147.7258,61.8953,0.144291293522119,0.0264243329936804
"usgs_91",61.8953,-147.7258,396.22,"TRIP",60.1298,-141.3727,"ak010835axjw",-147.7258,61.8953,0.247553788026834,0.141730002237557
"usgs_92",61.8953,-147.7258,98.5,"BBB",61.1216,-147.0481,"ak010835axjw",-147.7258,61.8953,0.0352574259784232,-0.0947537029359953
"usgs_93",61.8953,-147.7258,341.72,"BAGL",60.4896,-142.09151,"ak010835axjw",-147.7258,61.8953,-0.160835306413547,-0.261024900078556
"usgs_94",61.8953,-147.7258,327.92,"BARK",60.403,-142.4931,"ak010835axjw",-147.7258,61.8953,0.509947696754465,0.432802909244876
"usgs_95",61.8953,-147.7258,336.97,"BARN",61.0595,-141.66209,"ak010835axjw",-147.7258,61.8953,0.0347914959811792,-0.150562814698686
"usgs_96",61.8953,-147.7258,274.93,"BERG",60.3923,-143.7038,"ak010835axjw",-147.7258,61.8953,0.234536680134653,0.0542571871642748
"usgs_98",61.8953,-147.7258,219.32,"GOAT",60.5805,-144.7292,"ak010835axjw",-147.7258,61.8953,0.0796326353420545,-0.0467282787044331
"usgs_100",61.8953,-147.7258,323.76,"ISLE",60.602,-142.34109,"ak010835axjw",-147.7258,61.8953,-0.0772536776159787,-0.199700988255639
"usgs_101",61.8953,-147.7258,291.16,"KHIT",60.4427,-143.25101,"ak010835axjw",-147.7258,61.8953,0.328180344747691,0.228775716349693
"usgs_102",61.8953,-147.7258,327.3,"KULT",60.2474,-142.7234,"ak010835axjw",-147.7258,61.8953,-0.103824700403026,-0.204062576861532
"usgs_103",61.8953,-147.7258,256.95,"MCAR",61.3836,-143.024,"ak010835axjw",-147.7258,61.8953,0.159003043402399,-0.00230031660592843
"usgs_104",61.8953,-147.7258,366.51,"MESA",60.1785,-141.9505,"ak010835axjw",-147.7258,61.8953,0.243743113173416,0.157956561648411
"usgs_105",61.8953,-147.7258,275.56,"NICH",60.2361,-143.96919,"ak010835axjw",-147.7258,61.8953,-0.166142108502459,-0.363002102356509
"usgs_106",61.8953,-147.7258,291.6,"PTPK",61.187,-142.46699,"ak010835axjw",-147.7258,61.8953,0.0084463005358414,-0.172871460184299
"usgs_108",61.8953,-147.7258,240.29,"VRDI",61.2275,-143.4545,"ak010835axjw",-147.7258,61.8953,-0.129560621124223,-0.440389292525063
"usgs_140",57.0178,-151.6728,282.53,"AUL",59.38218,-153.43765,"ak010bhjnipz",-151.6728,57.0178,0.0185621691662168,-0.0748404403008423
"usgs_249",61.0071,-150.9141,64.42,"RC01",61.0889,-149.739,"ak01234mu8s7",-150.9141,61.0071,-0.0838628456728401,-0.136117715718537
"usgs_276",56.7625,-152.9538,352.92,"BRLK",59.7511,-150.9063,"ak0127zvz6bf",-152.9538,56.7625,0.221193730488657,-0.0239533998020455
"usgs_277",56.7625,-152.9538,322.94,"CNP",59.5251,-151.2373,"ak0127zvz6bf",-152.9538,56.7625,0.0392794045935723,-0.079666350779636
"usgs_279",56.7625,-152.9538,330.44,"HOM",59.6572,-151.6515,"ak0127zvz6bf",-152.9538,56.7625,0.237006260710805,0.241197617001248
"usgs_280",56.7625,-152.9538,330.44,"HOM",59.6572,-151.6515,"ak0127zvz6bf",-152.9538,56.7625,0.298921374132966,0.00472277850942981
"usgs_281",56.7625,-152.9538,338.86,"CHGN",56.3014,-158.41415,"ak0127zvz6bf",-152.9538,56.7625,-0.0599934864468459,-0.0315022822256515
"usgs_282",56.7625,-152.9538,493.06,"SDPT",55.3493,-160.47659,"ak0127zvz6bf",-152.9538,56.7625,-0.106918699704682,-0.372948636788209
"usgs_283",56.7625,-152.9538,425.48,"RDJH",60.5905,-152.8058,"ak0127zvz6bf",-152.9538,56.7625,0.0848227647695396,-0.143249100180056
"usgs_284",56.7625,-152.9538,115.48,"KDAK",57.7828,-152.5835,"ak0127zvz6bf",-152.9538,56.7625,0.0539165959952333,0.759503836087494
"usgs_285",56.3954,-153.3559,399.67,"BRLK",59.7511,-150.9063,"ak0129adli78",-153.3559,56.3954,0.0276084623228432,-0.330467891190695
"usgs_286",56.3954,-153.3559,369.44,"CNP",59.5251,-151.2373,"ak0129adli78",-153.3559,56.3954,-0.0165623484036998,-0.258600124257645
"usgs_287",56.3954,-153.3559,369.44,"CNP",59.5251,-151.2373,"ak0129adli78",-153.3559,56.3954,-0.0460574697701632,-0.237584303492065
"usgs_288",56.3954,-153.3559,375.99,"HOM",59.6572,-151.6515,"ak0129adli78",-153.3559,56.3954,0.302382050836257,0.67895199146048
"usgs_289",56.3954,-153.3559,375.99,"HOM",59.6572,-151.6515,"ak0129adli78",-153.3559,56.3954,0.364390947173016,0.369849813236883
"usgs_290",56.3954,-153.3559,55.69,"SII",56.5593,-154.1842,"ak0129adli78",-153.3559,56.3954,0.210259014473828,0.341787150807799
"usgs_291",56.3954,-153.3559,55.69,"SII",56.5593,-154.1842,"ak0129adli78",-153.3559,56.3954,0.212262689216039,0.244595664996807
"usgs_292",56.3954,-153.3559,238.17,"KABU",58.2702,-155.2843,"ak0129adli78",-153.3559,56.3954,-0.051627734460205,-0.644045436349375
"usgs_293",56.3954,-153.3559,234.6,"KAKN",58.2963,-155.0632,"ak0129adli78",-153.3559,56.3954,-0.299866536579941,-0.123054372645343
"usgs_294",56.3954,-153.3559,467.33,"RDJH",60.5905,-152.8058,"ak0129adli78",-153.3559,56.3954,0.149936022729623,0.173238483646742
"usgs_295",56.3954,-153.3559,161.03,"KDAK",57.7828,-152.5835,"ak0129adli78",-153.3559,56.3954,-0.0222281092021702,-0.242554041717895
"usgs_301",56.288,-152.9276,83.12,"SII",56.5593,-154.1842,"ak0129gsb8v6",-152.9276,56.288,-0.15113284703637,-0.344738404573563
"usgs_304",56.288,-152.9276,262.03,"KABU",58.2702,-155.2843,"ak0129gsb8v6",-152.9276,56.288,-0.0420655870703618,-0.322829873301491
"usgs_305",56.288,-152.9276,257.55,"KAKN",58.2963,-155.0632,"ak0129gsb8v6",-152.9276,56.288,-0.160629935080661,0.413236732811824
"usgs_306",60.352,-147.5409,292.51,"BAL",61.036,-142.3462,"ak012a7f38y5",-147.5409,60.352,0.137428929093273,0.103980478974722
"usgs_308",60.352,-147.5409,173.34,"BMR",60.9677,-144.6051,"ak012a7f38y5",-147.5409,60.352,0.370580538837304,0.412619056471887
"usgs_309",60.352,-147.5409,453.12,"BPAW",64.0997,-150.9873,"ak012a7f38y5",-147.5409,60.352,-0.0194763255136427,-0.0834891965151217
"usgs_311",60.352,-147.5409,197.84,"BRLK",59.7511,-150.9063,"ak012a7f38y5",-147.5409,60.352,0.13501300050673,-0.0293107020235572
"usgs_313",60.352,-147.5409,434.28,"BWN",64.1732,-149.2991,"ak012a7f38y5",-147.5409,60.352,0.135193739166141,0.0493893446756812
"usgs_314",60.352,-147.5409,415.58,"CAST",63.4188,-152.0844,"ak012a7f38y5",-147.5409,60.352,0.0237426158870323,0.19999154679611
"usgs_316",60.352,-147.5409,477.46,"CCB",64.6453,-147.8053,"ak012a7f38y5",-147.5409,60.352,-0.0498096761335912,0.0434542997644797
"usgs_317",60.352,-147.5409,464.25,"CHUM",63.8827,-152.3152,"ak012a7f38y5",-147.5409,60.352,0.186675517804099,0.0776489759624905
"usgs_318",60.352,-147.5409,224.98,"CNP",59.5251,-151.2373,"ak012a7f38y5",-147.5409,60.352,-0.0672337676022353,-0.518439295272162
"usgs_320",60.352,-147.5409,344.54,"CTG",60.9649,-141.3401,"ak012a7f38y5",-147.5409,60.352,0.00842488141009366,0.0903162703251845
"usgs_322",60.352,-147.5409,302.38,"DHY",63.0753,-147.3759,"ak012a7f38y5",-147.5409,60.352,0.168825016996861,0.255513108891644
"usgs_324",60.352,-147.5409,128.3,"DIV",61.1292,-145.7749,"ak012a7f38y5",-147.5409,60.352,0.352894426379489,0.54364577382929
"usgs_326",60.352,-147.5409,408.64,"DOT",63.6487,-144.0674,"ak012a7f38y5",-147.5409,60.352,0.174090577423125,0.269806614848419
"usgs_327",60.352,-147.5409,99.76,"EYAK",60.5487,-145.75,"ak012a7f38y5",-147.5409,60.352,-0.0168075668501083,-0.139645677552044
"usgs_328",60.352,-147.5409,168.69,"FIB",61.1656,-150.1775,"ak012a7f38y5",-147.5409,60.352,0.049446633098841,-0.179542482658341
"usgs_330",60.352,-147.5409,65.32,"FID",60.7277,-146.5987,"ak012a7f38y5",-147.5409,60.352,0.149292671321719,0.4530684566507
"usgs_331",60.352,-147.5409,173.68,"GHO",61.771,-148.926,"ak012a7f38y5",-147.5409,60.352,0.0477818790204838,0.561662169982317
"usgs_332",60.352,-147.5409,173.68,"GHO",61.771,-148.926,"ak012a7f38y5",-147.5409,60.352,0.253882349188833,0.205462792364381
"usgs_333",60.352,-147.5409,62.39,"GLI",60.8792,-147.0959,"ak012a7f38y5",-147.5409,60.352,0.143711373176879,0.187491422803911
"usgs_335",60.352,-147.5409,452.02,"HDA",64.4095,-146.9477,"ak012a7f38y5",-147.5409,60.352,0.13182107373038,0.148702729113944
"usgs_336",60.352,-147.5409,56.24,"HIN",60.396,-146.5035,"ak012a7f38y5",-147.5409,60.352,-0.0912478232366113,-0.202957658082002
"usgs_337",60.352,-147.5409,56.24,"HIN",60.396,-146.5035,"ak012a7f38y5",-147.5409,60.352,-0.0777994993162019,-0.164631895670571
"usgs_338",60.352,-147.5409,240.77,"HOM",59.6572,-151.6515,"ak012a7f38y5",-147.5409,60.352,-0.0477195792551687,-0.159000969848496
"usgs_339",60.352,-147.5409,240.77,"HOM",59.6572,-151.6515,"ak012a7f38y5",-147.5409,60.352,-0.00479206634890225,-0.338995356390861
"usgs_340",60.352,-147.5409,178.58,"KAI",59.9268,-144.4188,"ak012a7f38y5",-147.5409,60.352,-0.211096349421377,-0.213653489543348
"usgs_342",60.352,-147.5409,153.2,"KLU",61.4924,-145.9227,"ak012a7f38y5",-147.5409,60.352,0.422772787920991,0.462309032764133
"usgs_343",60.352,-147.5409,127.08,"KNK",61.4131,-148.4585,"ak012a7f38y5",-147.5409,60.352,-0.0028941821492638,0.0402848838425337
"usgs_345",60.352,-147.5409,397.07,"KTH",63.5527,-150.9233,"ak012a7f38y5",-147.5409,60.352,0.010848317531365,-0.0474021514597158
"usgs_347",60.352,-147.5409,382.43,"MCK",63.7318,-148.9373,"ak012a7f38y5",-147.5409,60.352,0.141031429301298,0.178722170135696
"usgs_348",60.352,-147.5409,382.43,"MCK",63.7318,-148.9373,"ak012a7f38y5",-147.5409,60.352,0.117867888802419,0.102337945992059
"usgs_349",60.352,-147.5409,477.86,"NEA",64.5922,-149.0706,"ak012a7f38y5",-147.5409,60.352,-0.0913807005785603,-0.181611691250137
"usgs_350",60.352,-147.5409,310.42,"PAX",62.9699,-145.4699,"ak012a7f38y5",-147.5409,60.352,0.216303118495263,0.432692514095917
"usgs_352",60.352,-147.5409,458.88,"PNL",59.667,-139.4014,"ak012a7f38y5",-147.5409,60.352,0.034050667407641,0.113165772482157
"usgs_353",60.352,-147.5409,374.32,"PPLA",62.8962,-152.1894,"ak012a7f38y5",-147.5409,60.352,0.133373436199111,0.0878179921056647
"usgs_355",60.352,-147.5409,156.81,"RAG",60.3863,-144.6773,"ak012a7f38y5",-147.5409,60.352,0.17398903574844,0.0810436903848934
"usgs_357",60.352,-147.5409,144.15,"RC01",61.0889,-149.739,"ak012a7f38y5",-147.5409,60.352,0.126340759586124,0.0343670430775855
"usgs_358",60.352,-147.5409,401.71,"RIDG",63.7399,-144.8462,"ak012a7f38y5",-147.5409,60.352,0.142926736281781,0.174544008182292
"usgs_360",60.352,-147.5409,346.06,"RND",63.4056,-148.8602,"ak012a7f38y5",-147.5409,60.352,0.226287449912238,0.262383791284041
"usgs_362",60.352,-147.5409,166.42,"SAW",61.807,-148.3316,"ak012a7f38y5",-147.5409,60.352,0.300340154858652,0.431756118536032
"usgs_364",60.352,-147.5409,164.09,"SCM",61.832,-147.329,"ak012a7f38y5",-147.5409,60.352,0.0560209648607123,0.279683495298089
"usgs_365",60.352,-147.5409,442.87,"SCRK",63.9761,-143.9905,"ak012a7f38y5",-147.5409,60.352,-0.0391160820148635,0.125460749482515
"usgs_369",60.352,-147.5409,279.84,"SKN",61.98,-151.5317,"ak012a7f38y5",-147.5409,60.352,0.290520886960447,0.232612850718298
"usgs_370",60.352,-147.5409,212.28,"SSN",61.4636,-150.7467,"ak012a7f38y5",-147.5409,60.352,-0.112156824484022,-0.116735722829387
"usgs_371",60.352,-147.5409,212.28,"SSN",61.4636,-150.7467,"ak012a7f38y5",-147.5409,60.352,-0.113840308893147,-0.121392754738098
"usgs_372",60.352,-147.5409,261.08,"TGL",60.7541,-142.8292,"ak012a7f38y5",-147.5409,60.352,0.0448577534443247,0.0599894456864325
"usgs_373",60.352,-147.5409,372.97,"TRF",63.4502,-150.2893,"ak012a7f38y5",-147.5409,60.352,0.228103409023576,0.235366751416944
"usgs_374",60.352,-147.5409,257.36,"WAX",60.448,-142.8529,"ak012a7f38y5",-147.5409,60.352,-0.0320257312920684,-0.119813170137907
"usgs_375",60.352,-147.5409,257.36,"WAX",60.448,-142.8529,"ak012a7f38y5",-147.5409,60.352,-0.0318356977152654,-0.119693583131646
"usgs_376",60.352,-147.5409,458.78,"WRH",64.4716,-148.0918,"ak012a7f38y5",-147.5409,60.352,-0.0194429869342763,-0.0106198562334068
"usgs_377",60.352,-147.5409,318.27,"YAH",60.3583,-141.751,"ak012a7f38y5",-147.5409,60.352,-0.170741402870101,-0.202269401597221
"usgs_379",60.352,-147.5409,121.78,"MID",59.4278,-146.33881,"ak012a7f38y5",-147.5409,60.352,-0.31408381077086,-0.457034299398807
"usgs_380",60.352,-147.5409,480.06,"OHAK",57.2225,-153.28751,"ak012a7f38y5",-147.5409,60.352,-0.0979665925686951,-0.521353194939184
"usgs_381",60.352,-147.5409,447.38,"SVW2",61.1082,-155.6217,"ak012a7f38y5",-147.5409,60.352,-0.0370208163765831,-0.325188653502528
"usgs_382",60.352,-147.5409,496.63,"KABU",58.2702,-155.2843,"ak012a7f38y5",-147.5409,60.352,-0.172371540660399,-0.795834774086456
"usgs_383",60.352,-147.5409,484.03,"KAKN",58.2963,-155.0632,"ak012a7f38y5",-147.5409,60.352,-0.390628012063044,-0.342022372848589
"usgs_384",60.352,-147.5409,289.5,"RDJH",60.5905,-152.8058,"ak012a7f38y5",-147.5409,60.352,-0.0600605452814569,-0.343281088655414
"usgs_386",60.352,-147.5409,393.14,"YUK2",61.7668,-140.8426,"ak012a7f38y5",-147.5409,60.352,0.0307844271689037,0.0192315769057252
"usgs_387",60.352,-147.5409,405.47,"KDAK",57.7828,-152.5835,"ak012a7f38y5",-147.5409,60.352,-0.100164140210473,-1.4214106404468
"usgs_388",60.352,-147.5409,299.28,"BAGL",60.4896,-142.09151,"ak012a7f38y5",-147.5409,60.352,-0.214072002644014,-0.263727501230674
"usgs_389",60.352,-147.5409,277.21,"BARK",60.403,-142.4931,"ak012a7f38y5",-147.5409,60.352,0.289679558740568,0.0684198720505401
"usgs_390",60.352,-147.5409,329.21,"BARN",61.0595,-141.66209,"ak012a7f38y5",-147.5409,60.352,0.176978990322921,0.132575141942912
"usgs_391",60.352,-147.5409,210.49,"BERG",60.3923,-143.7038,"ak012a7f38y5",-147.5409,60.352,0.333264809531818,0.235174505777592
"usgs_393",60.352,-147.5409,155.52,"GOAT",60.5805,-144.7292,"ak012a7f38y5",-147.5409,60.352,0.0691579346401609,-0.0174590992421912
"usgs_394",60.352,-147.5409,232.09,"GRIN",60.2805,-143.321,"ak012a7f38y5",-147.5409,60.352,0.00492188890788244,-0.0724413665042934
"usgs_395",60.352,-147.5409,318.98,"GRNC",60.7315,-141.7558,"ak012a7f38y5",-147.5409,60.352,0.00906275956820613,-0.0664866408122116
"usgs_396",60.352,-147.5409,286.01,"ISLE",60.602,-142.34109,"ak012a7f38y5",-147.5409,60.352,-0.0894929175335396,-0.14966999857706
"usgs_397",60.352,-147.5409,235.44,"KHIT",60.4427,-143.25101,"ak012a7f38y5",-147.5409,60.352,0.199007176618137,0.0343904615658261
"usgs_398",60.352,-147.5409,289.21,"KIAG",60.9231,-142.3607,"ak012a7f38y5",-147.5409,60.352,0.278381199488857,0.216723589971013
"usgs_399",60.352,-147.5409,265.35,"KULT",60.2474,-142.7234,"ak012a7f38y5",-147.5409,60.352,-0.166465982038105,-0.230891792546717
"usgs_400",60.352,-147.5409,269.69,"MCAR",61.3836,-143.024,"ak012a7f38y5",-147.5409,60.352,0.221072082184972,0.131976655140929
"usgs_401",60.352,-147.5409,308.72,"MESA",60.1785,-141.9505,"ak012a7f38y5",-147.5409,60.352,0.0958460107951325,-0.0552617547218807
"usgs_402",60.352,-147.5409,196.7,"NICH",60.2361,-143.96919,"ak012a7f38y5",-147.5409,60.352,0.0282198274689251,0.0340579790079346
"usgs_403",60.352,-147.5409,290.43,"PTPK",61.187,-142.46699,"ak012a7f38y5",-147.5409,60.352,0.141679589387666,0.102337844218968
"usgs_404",60.352,-147.5409,373.78,"SAMH",60.1294,-140.78281,"ak012a7f38y5",-147.5409,60.352,-0.0303266223437826,-0.117823523038693
"usgs_405",60.352,-147.5409,209.63,"SUCK",60.072,-143.77901,"ak012a7f38y5",-147.5409,60.352,0.132489561577898,0.0634554775802046
"usgs_406",60.352,-147.5409,351.42,"TABL",60.4399,-141.1443,"ak012a7f38y5",-147.5409,60.352,-0.289463763033347,-0.389594401994613
"usgs_407",60.352,-147.5409,241.72,"VRDI",61.2275,-143.4545,"ak012a7f38y5",-147.5409,60.352,0.370585062428806,0.430839578021557
"usgs_409",56.9366,-154.1421,366.48,"BRLK",59.7511,-150.9063,"ak012c1bnwdr",-154.1421,56.9366,0.140128332652529,0.0164611892307763
"usgs_411",56.9366,-154.1421,335.47,"CNP",59.5251,-151.2373,"ak012c1bnwdr",-154.1421,56.9366,-0.041545435443563,-0.355333407032617
"usgs_412",56.9366,-154.1421,335.47,"CNP",59.5251,-151.2373,"ak012c1bnwdr",-154.1421,56.9366,-0.0981309707725439,-0.304944756676213
"usgs_413",56.9366,-154.1421,336.83,"HOM",59.6572,-151.6515,"ak012c1bnwdr",-154.1421,56.9366,0.0319086295437412,-0.0819879848834804
"usgs_414",56.9366,-154.1421,336.83,"HOM",59.6572,-151.6515,"ak012c1bnwdr",-154.1421,56.9366,0.0400771455146763,-0.244938678517046
"usgs_415",56.9366,-154.1421,54.74,"SII",56.5593,-154.1842,"ak012c1bnwdr",-154.1421,56.9366,0.498510109340231,0.89073215602114
"usgs_416",56.9366,-154.1421,272.6,"CHGN",56.3014,-158.41415,"ak012c1bnwdr",-154.1421,56.9366,0.0403769937081616,0.329573348254849
"usgs_417",56.9366,-154.1421,70,"OHAK",57.2225,-153.28751,"ak012c1bnwdr",-154.1421,56.9366,0.104070115905523,0.662981218608913
"usgs_418",56.9366,-154.1421,431.41,"SDPT",55.3493,-160.47659,"ak012c1bnwdr",-154.1421,56.9366,0.00490104915881617,0.313778764523622
"usgs_419",56.9366,-154.1421,472.25,"SVW2",61.1082,-155.6217,"ak012c1bnwdr",-154.1421,56.9366,0.0252815672282857,0.0882695870034255
"usgs_420",56.9366,-154.1421,276.5,"AUL",59.38218,-153.43765,"ak012c1bnwdr",-154.1421,56.9366,-0.135405957027457,-0.470890352714862
"usgs_421",56.9366,-154.1421,166.12,"KABU",58.2702,-155.2843,"ak012c1bnwdr",-154.1421,56.9366,0.196221368191559,-0.0816469153960369
"usgs_422",56.9366,-154.1421,163.82,"KAKN",58.2963,-155.0632,"ak012c1bnwdr",-154.1421,56.9366,0.0405238699164919,0.546580351565861
"usgs_423",56.9366,-154.1421,414.35,"RDJH",60.5905,-152.8058,"ak012c1bnwdr",-154.1421,56.9366,-0.17997627711701,-0.635172049033004
"usgs_424",56.9366,-154.1421,396.12,"RED",60.4196,-152.7742,"ak012c1bnwdr",-154.1421,56.9366,-0.312479848749996,-0.440231961971599
"usgs_426",56.9366,-154.1421,136.73,"KDAK",57.7828,-152.5835,"ak012c1bnwdr",-154.1421,56.9366,0.0271001979835466,0.530916443307582
"usgs_429",55.8961,-155.5179,188.43,"CHGN",56.3014,-158.41415,"ak0133v92cki",-155.5179,55.8961,-0.173388779956092,0.0132796732225991
"usgs_430",55.8961,-155.5179,319.35,"SDPT",55.3493,-160.47659,"ak0133v92cki",-155.5179,55.8961,-0.123522163060601,-0.149844351049493
"usgs_471",55.124,-155.4772,78.63,"CHI",55.8218,-155.6225,"ak0148bjplw6",-155.4772,55.124,0.0376813027800745,0.0640909517946777
