"RSN","eq_lat","eq_long","R_rup","sta_code","sta_lat","sta_long","eq_id_new","Plong2","Plat2","dP2PV","lnWS_nlme3"
"usgs_354",60.352,-147.5409,374.32,"PPLA",62.8962,-152.1894,"ak012a7f38y5",-147.5409,60.352,0.0591200998805487,0.0114368086395973
"usgs_355",60.352,-147.5409,156.81,"RAG",60.3863,-144.6773,"ak012a7f38y5",-147.5409,60.352,0.0819915699809067,0.166272844252146
"usgs_356",60.352,-147.5409,156.81,"RAG",60.3863,-144.6773,"ak012a7f38y5",-147.5409,60.352,0.0879718434151146,0.1563610508903
"usgs_357",60.352,-147.5409,144.15,"RC01",61.0889,-149.739,"ak012a7f38y5",-147.5409,60.352,-0.0163969685363172,-0.0844861881015753
"usgs_358",60.352,-147.5409,401.71,"RIDG",63.7399,-144.8462,"ak012a7f38y5",-147.5409,60.352,0.0360510138667296,0.117884811750078
"usgs_359",60.352,-147.5409,401.71,"RIDG",63.7399,-144.8462,"ak012a7f38y5",-147.5409,60.352,-0.0236706359352274,0.0284467894944885
"usgs_360",60.352,-147.5409,346.06,"RND",63.4056,-148.8602,"ak012a7f38y5",-147.5409,60.352,0.274299746513041,0.37373971844876
"usgs_361",60.352,-147.5409,346.06,"RND",63.4056,-148.8602,"ak012a7f38y5",-147.5409,60.352,0.267428477254178,0.396019657646054
"usgs_362",60.352,-147.5409,166.42,"SAW",61.807,-148.3316,"ak012a7f38y5",-147.5409,60.352,0.412472121477894,0.638694191388533
"usgs_363",60.352,-147.5409,166.42,"SAW",61.807,-148.3316,"ak012a7f38y5",-147.5409,60.352,0.407850135205828,0.730176817961584
"usgs_364",60.352,-147.5409,164.09,"SCM",61.832,-147.329,"ak012a7f38y5",-147.5409,60.352,-0.289741269697317,-0.259138095213256
"usgs_365",60.352,-147.5409,442.87,"SCRK",63.9761,-143.9905,"ak012a7f38y5",-147.5409,60.352,-0.168702074194276,-0.175406282729481
"usgs_366",60.352,-147.5409,442.87,"SCRK",63.9761,-143.9905,"ak012a7f38y5",-147.5409,60.352,-0.328828823731014,-0.339427248392274
"usgs_367",60.352,-147.5409,128.78,"SGA",60.5341,-145.2082,"ak012a7f38y5",-147.5409,60.352,0.189292007939984,0.300666358945904
"usgs_368",60.352,-147.5409,128.78,"SGA",60.5341,-145.2082,"ak012a7f38y5",-147.5409,60.352,0.182766621911371,0.292371994815581
"usgs_369",60.352,-147.5409,279.84,"SKN",61.98,-151.5317,"ak012a7f38y5",-147.5409,60.352,0.0917002680969023,-0.0277507082903957
"usgs_370",60.352,-147.5409,212.28,"SSN",61.4636,-150.7467,"ak012a7f38y5",-147.5409,60.352,-0.197312412639102,-0.292853547030197
"usgs_371",60.352,-147.5409,212.28,"SSN",61.4636,-150.7467,"ak012a7f38y5",-147.5409,60.352,-0.204392329562626,-0.291621855624306
"usgs_372",60.352,-147.5409,261.08,"TGL",60.7541,-142.8292,"ak012a7f38y5",-147.5409,60.352,0.020105655032164,0.0235035243685865
"usgs_373",60.352,-147.5409,372.97,"TRF",63.4502,-150.2893,"ak012a7f38y5",-147.5409,60.352,0.24570903873205,0.324891161400898
"usgs_374",60.352,-147.5409,257.36,"WAX",60.448,-142.8529,"ak012a7f38y5",-147.5409,60.352,-0.142008232401914,-0.115361974304648
"usgs_375",60.352,-147.5409,257.36,"WAX",60.448,-142.8529,"ak012a7f38y5",-147.5409,60.352,-0.139264208573249,-0.112028964050335
"usgs_376",60.352,-147.5409,458.78,"WRH",64.4716,-148.0918,"ak012a7f38y5",-147.5409,60.352,0.157316013864781,0.197498931483427
"usgs_377",60.352,-147.5409,318.27,"YAH",60.3583,-141.751,"ak012a7f38y5",-147.5409,60.352,-0.0312712823213049,0.00460575503532597
"usgs_378",60.352,-147.5409,318.27,"YAH",60.3583,-141.751,"ak012a7f38y5",-147.5409,60.352,-0.148078967501276,-0.154002851276707
"usgs_379",60.352,-147.5409,121.78,"MID",59.4278,-146.33881,"ak012a7f38y5",-147.5409,60.352,0.0799131088518777,0.150756113485512
"usgs_380",60.352,-147.5409,480.06,"OHAK",57.2225,-153.28751,"ak012a7f38y5",-147.5409,60.352,-0.0633142723597513,-0.104259491692392
"usgs_381",60.352,-147.5409,447.38,"SVW2",61.1082,-155.6217,"ak012a7f38y5",-147.5409,60.352,-0.0331293007846622,-0.0652956712421156
"usgs_382",60.352,-147.5409,496.63,"KABU",58.2702,-155.2843,"ak012a7f38y5",-147.5409,60.352,0.00355128932612427,0.0116383946459257
"usgs_383",60.352,-147.5409,484.03,"KAKN",58.2963,-155.0632,"ak012a7f38y5",-147.5409,60.352,0.000635167663371323,0.283274301010302
"usgs_384",60.352,-147.5409,289.5,"RDJH",60.5905,-152.8058,"ak012a7f38y5",-147.5409,60.352,0.00446734373250091,-0.0386505803843023
"usgs_385",60.352,-147.5409,423.1,"BVCY",62.4141,-140.8606,"ak012a7f38y5",-147.5409,60.352,-0.134799330008806,-0.0983244263462866
"usgs_386",60.352,-147.5409,393.14,"YUK2",61.7668,-140.8426,"ak012a7f38y5",-147.5409,60.352,-0.0855161279768277,-0.0811224500147945
"usgs_387",60.352,-147.5409,405.47,"KDAK",57.7828,-152.5835,"ak012a7f38y5",-147.5409,60.352,-0.0126274202194976,-0.344807253684793
"usgs_388",60.352,-147.5409,299.28,"BAGL",60.4896,-142.09151,"ak012a7f38y5",-147.5409,60.352,-0.183652794681075,-0.16626529025117
"usgs_389",60.352,-147.5409,277.21,"BARK",60.403,-142.4931,"ak012a7f38y5",-147.5409,60.352,-0.0748340769291485,-0.0334770204343168
"usgs_390",60.352,-147.5409,329.21,"BARN",61.0595,-141.66209,"ak012a7f38y5",-147.5409,60.352,-0.183806019597133,-0.16645250219705
"usgs_391",60.352,-147.5409,210.49,"BERG",60.3923,-143.7038,"ak012a7f38y5",-147.5409,60.352,0.0472846947461841,0.126857449146348
"usgs_392",60.352,-147.5409,235.97,"BGLC",60.1205,-143.2841,"ak012a7f38y5",-147.5409,60.352,0.0886910136628837,0.177801204696141
"usgs_393",60.352,-147.5409,155.52,"GOAT",60.5805,-144.7292,"ak012a7f38y5",-147.5409,60.352,-0.0373070038785841,0.0123264819745252
"usgs_394",60.352,-147.5409,232.09,"GRIN",60.2805,-143.321,"ak012a7f38y5",-147.5409,60.352,-0.11290706021125,-0.0799685305766652
"usgs_395",60.352,-147.5409,318.98,"GRNC",60.7315,-141.7558,"ak012a7f38y5",-147.5409,60.352,-0.107205075792857,-0.0730255655249386
"usgs_396",60.352,-147.5409,286.01,"ISLE",60.602,-142.34109,"ak012a7f38y5",-147.5409,60.352,-0.0125481072918189,0.0423268027383368
"usgs_397",60.352,-147.5409,235.44,"KHIT",60.4427,-143.25101,"ak012a7f38y5",-147.5409,60.352,0.218024035347012,0.335571950642678
"usgs_398",60.352,-147.5409,289.21,"KIAG",60.9231,-142.3607,"ak012a7f38y5",-147.5409,60.352,-0.00229547309869181,0.0589663486854714
"usgs_399",60.352,-147.5409,265.35,"KULT",60.2474,-142.7234,"ak012a7f38y5",-147.5409,60.352,-0.0439782644383409,0.00454501158573987
"usgs_400",60.352,-147.5409,269.69,"MCAR",61.3836,-143.024,"ak012a7f38y5",-147.5409,60.352,0.019152424081302,0.0930626952097764
"usgs_401",60.352,-147.5409,308.72,"MESA",60.1785,-141.9505,"ak012a7f38y5",-147.5409,60.352,-0.100052655573696,-0.0640206850510595
"usgs_402",60.352,-147.5409,196.7,"NICH",60.2361,-143.96919,"ak012a7f38y5",-147.5409,60.352,-0.0513980161042177,-0.004894156357739
"usgs_403",60.352,-147.5409,290.43,"PTPK",61.187,-142.46699,"ak012a7f38y5",-147.5409,60.352,0.0882316758677472,0.177243573207273
"usgs_404",60.352,-147.5409,373.78,"SAMH",60.1294,-140.78281,"ak012a7f38y5",-147.5409,60.352,0.0205723444256721,0.0948298019638337
"usgs_405",60.352,-147.5409,209.63,"SUCK",60.072,-143.77901,"ak012a7f38y5",-147.5409,60.352,0.0779928604039271,0.223274799853993
"usgs_406",60.352,-147.5409,351.42,"TABL",60.4399,-141.1443,"ak012a7f38y5",-147.5409,60.352,-0.304417552968477,-0.314010645859317
"usgs_407",60.352,-147.5409,241.72,"VRDI",61.2275,-143.4545,"ak012a7f38y5",-147.5409,60.352,-0.0894185903492007,-0.051482332527295
"usgs_408",60.352,-147.5409,241.72,"VRDI",61.2275,-143.4545,"ak012a7f38y5",-147.5409,60.352,-0.10354897221808,-0.0686428755412824
"usgs_409",56.9366,-154.1421,366.48,"BRLK",59.7511,-150.9063,"ak012c1bnwdr",-154.1421,56.9366,0.0456347111428858,0.442740205378604
"usgs_410",56.9366,-154.1421,366.48,"BRLK",59.7511,-150.9063,"ak012c1bnwdr",-154.1421,56.9366,0.038347306581935,-0.0289180288569237
"usgs_411",56.9366,-154.1421,335.47,"CNP",59.5251,-151.2373,"ak012c1bnwdr",-154.1421,56.9366,0.0791094483314207,-0.101479380039407
"usgs_412",56.9366,-154.1421,335.47,"CNP",59.5251,-151.2373,"ak012c1bnwdr",-154.1421,56.9366,0.0909180699442071,-0.122315678243268
"usgs_413",56.9366,-154.1421,336.83,"HOM",59.6572,-151.6515,"ak012c1bnwdr",-154.1421,56.9366,0.120444593886608,-0.124756589434722
"usgs_414",56.9366,-154.1421,336.83,"HOM",59.6572,-151.6515,"ak012c1bnwdr",-154.1421,56.9366,0.156395028260634,-0.110162580786779
"usgs_415",56.9366,-154.1421,54.74,"SII",56.5593,-154.1842,"ak012c1bnwdr",-154.1421,56.9366,0.168915416624582,0.406318419367794
"usgs_416",56.9366,-154.1421,272.6,"CHGN",56.3014,-158.41415,"ak012c1bnwdr",-154.1421,56.9366,0.293078674102459,0.488267866055491
"usgs_417",56.9366,-154.1421,70,"OHAK",57.2225,-153.28751,"ak012c1bnwdr",-154.1421,56.9366,0.0643254485353526,0.436972804509019
"usgs_418",56.9366,-154.1421,431.41,"SDPT",55.3493,-160.47659,"ak012c1bnwdr",-154.1421,56.9366,0.0365870432492716,0.257697675024716
"usgs_419",56.9366,-154.1421,472.25,"SVW2",61.1082,-155.6217,"ak012c1bnwdr",-154.1421,56.9366,0.271573872177352,0.179030306228493
"usgs_420",56.9366,-154.1421,276.5,"AUL",59.38218,-153.43765,"ak012c1bnwdr",-154.1421,56.9366,0.0150601225985317,-0.480440438459406
"usgs_421",56.9366,-154.1421,166.12,"KABU",58.2702,-155.2843,"ak012c1bnwdr",-154.1421,56.9366,0.103947375756791,0.162661151888263
"usgs_422",56.9366,-154.1421,163.82,"KAKN",58.2963,-155.0632,"ak012c1bnwdr",-154.1421,56.9366,0.0184851039471106,0.314967532372373
"usgs_423",56.9366,-154.1421,414.35,"RDJH",60.5905,-152.8058,"ak012c1bnwdr",-154.1421,56.9366,0.000579461348349881,-0.412206212673079
"usgs_424",56.9366,-154.1421,396.12,"RED",60.4196,-152.7742,"ak012c1bnwdr",-154.1421,56.9366,0.0367013675686983,-0.145281811890674
"usgs_425",56.9366,-154.1421,487.5,"SPCR",61.2003,-152.2091,"ak012c1bnwdr",-154.1421,56.9366,-0.0776292652084527,-0.243355878641964
"usgs_426",56.9366,-154.1421,136.73,"KDAK",57.7828,-152.5835,"ak012c1bnwdr",-154.1421,56.9366,0.010577298690541,0.259488708253299
"usgs_756",55.7051,-158.2733,165.86,"CHI",55.8218,-155.6225,"ak016b15zsyq",-158.2733,55.7051,-0.0128508788148275,0.143075720208571
"usgs_757",55.7051,-158.2733,127.46,"CHN",54.831,-159.5895,"ak016b15zsyq",-158.2733,55.7051,0.000933573446880325,0.695540492931316
"usgs_758",55.7051,-158.2733,127.46,"CHN",54.831,-159.5895,"ak016b15zsyq",-158.2733,55.7051,0.0083619715608639,0.643489334397109
"usgs_759",55.7051,-158.2733,338.89,"FALS",54.8564,-163.4176,"ak016b15zsyq",-158.2733,55.7051,0.0252215945719637,0.464898274527117
"usgs_760",55.7051,-158.2733,338.89,"FALS",54.8564,-163.4176,"ak016b15zsyq",-158.2733,55.7051,0.0612971562899931,0.513499781475168
"usgs_761",55.7051,-158.2733,270.18,"SII",56.5593,-154.1842,"ak016b15zsyq",-158.2733,55.7051,-0.148177470243511,-1.00622299276355
"usgs_762",55.7051,-158.2733,270.18,"SII",56.5593,-154.1842,"ak016b15zsyq",-158.2733,55.7051,-0.250157572374779,-0.973545569724332
"usgs_763",55.7051,-158.2733,66.67,"CHGN",56.3014,-158.41415,"ak016b15zsyq",-158.2733,55.7051,-0.289157527032853,-0.0265321088426898
"usgs_764",55.7051,-158.2733,349.3,"OHAK",57.2225,-153.28751,"ak016b15zsyq",-158.2733,55.7051,-0.202054699378975,-0.739443639636669
"usgs_765",55.7051,-158.2733,143.72,"SDPT",55.3493,-160.47659,"ak016b15zsyq",-158.2733,55.7051,-0.0360959038154924,0.213773792669971
"usgs_766",55.7051,-158.2733,323.66,"ANCK",58.1981,-155.4961,"ak016b15zsyq",-158.2733,55.7051,-0.0734415082519413,0.0517871350777544
"usgs_767",55.7051,-158.2733,361.59,"ISLZ",54.72492,-163.71274,"ak016b15zsyq",-158.2733,55.7051,-0.0128355318273812,0.256339330816511
"usgs_768",55.7051,-158.2733,346.92,"KAKN",58.2963,-155.0632,"ak016b15zsyq",-158.2733,55.7051,-0.0487770982932519,-0.161259753031059
"usgs_769",55.7051,-158.2733,385.1,"SSBA",54.7718,-164.1265,"ak016b15zsyq",-158.2733,55.7051,0.0111290049471002,0.327494203705764
"usgs_770",55.7051,-158.2733,375.93,"SSLN",54.81136,-163.99864,"ak016b15zsyq",-158.2733,55.7051,0.169938702313545,0.460416194515698
"usgs_771",55.7051,-158.2733,433.72,"WECS",54.53,-164.7796,"ak016b15zsyq",-158.2733,55.7051,0.00565179773811537,0.321407565827948
"usgs_772",55.7051,-158.2733,431.87,"O16K",59.5938,-158.0932,"ak016b15zsyq",-158.2733,55.7051,-0.0806605707742206,0.246528099755403
"usgs_773",55.7051,-158.2733,457.11,"O17K",59.7733,-157.0946,"ak016b15zsyq",-158.2733,55.7051,-0.0972247560320567,0.306419850905735
"usgs_774",55.7051,-158.2733,495.28,"O18K",59.8542,-155.208,"ak016b15zsyq",-158.2733,55.7051,-0.106825675496953,0.140239751894911
"usgs_775",55.7051,-158.2733,369.5,"P16K",59.0314,-157.9906,"ak016b15zsyq",-158.2733,55.7051,0.10829889729561,0.525920560384372
"usgs_776",55.7051,-158.2733,402.61,"P17K",59.1953,-156.4394,"ak016b15zsyq",-158.2733,55.7051,-0.0799735079126754,0.390402262840629
"usgs_777",55.7051,-158.2733,447.79,"P18K",59.3922,-155.2292,"ak016b15zsyq",-158.2733,55.7051,-0.24416046023054,-0.21933973786434
"usgs_778",55.7051,-158.2733,343.82,"Q16K",58.6774,-156.6556,"ak016b15zsyq",-158.2733,55.7051,-0.10180366984155,-0.0660240344663433
"usgs_779",55.7051,-158.2733,343.82,"Q16K",58.6774,-156.6556,"ak016b15zsyq",-158.2733,55.7051,-0.111954337754333,-0.0228813182517161
"usgs_780",55.7051,-158.2733,343.82,"Q16K",58.6774,-156.6556,"ak016b15zsyq",-158.2733,55.7051,-0.280667373344093,-0.0377445312372615
"usgs_781",55.7051,-158.2733,381.22,"Q18K",58.6484,-155.0086,"ak016b15zsyq",-158.2733,55.7051,-0.224956958019871,0.0174483283837963
"usgs_782",55.7051,-158.2733,453.02,"Q19K",58.9287,-153.6446,"ak016b15zsyq",-158.2733,55.7051,-0.452258383096944,-0.357564009275717
"usgs_783",55.7051,-158.2733,210.61,"R16K",57.5673,-157.5742,"ak016b15zsyq",-158.2733,55.7051,-0.000666579305180987,0.290082816390407
"usgs_784",55.7051,-158.2733,243.27,"R17K",57.6397,-156.38721,"ak016b15zsyq",-158.2733,55.7051,-0.343659037308137,-0.111325233290016
